age_group,baseline_top_position,verb,subject,spacy_frequency,ud_frequency,spacy_table_available,ud_table_available
84-96mo,1,be,john,2.0,0.0,True,True
84-96mo,1,be,jones,1.0,0.0,True,True
84-96mo,1,be,joy,1.0,0.0,True,True
84-96mo,1,be,juice,1.0,0.0,True,True
84-96mo,1,be,julie,1.0,0.0,True,True
84-96mo,1,be,jumper,1.0,0.0,True,True
84-96mo,1,be,k,2.0,0.0,True,True
84-96mo,1,be,kamu,1.0,0.0,True,True
84-96mo,1,be,kann,3.0,0.0,True,True
84-96mo,1,be,kaputt,1.0,0.0,True,True
84-96mo,1,be,karen,4.0,0.0,True,True
84-96mo,1,be,kathy,1.0,0.0,True,True
84-96mo,1,be,katie,1.0,0.0,True,True
84-96mo,1,be,kaum,1.0,0.0,True,True
84-96mo,1,be,keinen,1.0,0.0,True,True
84-96mo,1,be,kell,0.0,1.0,True,True
84-96mo,1,be,kermit,1.0,0.0,True,True
84-96mo,1,be,kevin,1.0,0.0,True,True
84-96mo,1,be,kid,8.0,4.0,True,True
84-96mo,1,be,kila,1.0,0.0,True,True
84-96mo,1,be,killer,0.0,1.0,True,True
84-96mo,1,be,kind,6.0,1.0,True,True
84-96mo,1,be,king,1.0,0.0,True,True
84-96mo,1,be,kirk,2.0,0.0,True,True
84-96mo,1,be,kirschen,1.0,0.0,True,True
84-96mo,1,be,kitchen,2.0,0.0,True,True
84-96mo,1,be,kleine,1.0,0.0,True,True
84-96mo,1,be,kleinen,1.0,0.0,True,True
84-96mo,1,be,klingt,1.0,0.0,True,True
84-96mo,1,be,knie,1.0,0.0,True,True
84-96mo,1,be,knife,1.0,0.0,True,True
84-96mo,1,be,komm,2.0,0.0,True,True
84-96mo,1,be,kommt,4.0,0.0,True,True
84-96mo,1,be,kopf,1.0,0.0,True,True
84-96mo,1,be,krokodil,1.0,0.0,True,True
84-96mo,1,be,können,2.0,0.0,True,True
84-96mo,1,be,l,3.0,1.0,True,True
84-96mo,1,be,ladder,0.0,1.0,True,True
84-96mo,1,be,lady,4.0,1.0,True,True
84-96mo,1,be,laura,1.0,0.0,True,True
84-96mo,1,be,lea,1.0,0.0,True,True
84-96mo,1,be,leaf,1.0,0.0,True,True
84-96mo,1,be,left,0.0,1.0,True,True
84-96mo,1,be,lego,2.0,0.0,True,True
84-96mo,1,be,lentil,2.0,0.0,True,True
84-96mo,1,be,lesen,2.0,0.0,True,True
84-96mo,1,be,lesson,3.0,1.0,True,True
84-96mo,1,be,letter,15.0,5.0,True,True
84-96mo,1,be,letzte,1.0,0.0,True,True
84-96mo,1,be,level,1.0,0.0,True,True
84-96mo,1,be,li,1.0,0.0,True,True
84-96mo,1,be,librarian,1.0,0.0,True,True
84-96mo,1,be,library,3.0,1.0,True,True
84-96mo,1,be,lieber,1.0,0.0,True,True
84-96mo,1,be,light,1.0,0.0,True,True
84-96mo,1,be,limit,0.0,1.0,True,True
84-96mo,1,be,line,2.0,0.0,True,True
84-96mo,1,be,lion,0.0,1.0,True,True
84-96mo,1,be,lisa,1.0,0.0,True,True
84-96mo,1,be,little,2.0,0.0,True,True
84-96mo,1,be,little_bo_peep,1.0,0.0,True,True
84-96mo,1,be,load,0.0,1.0,True,True
84-96mo,1,be,loaf,0.0,1.0,True,True
84-96mo,1,be,look,2.0,1.0,True,True
84-96mo,1,be,los,1.0,0.0,True,True
84-96mo,1,be,lot,2.0,10.0,True,True
84-96mo,1,be,louisa,2.0,0.0,True,True
84-96mo,1,be,m,3.0,0.0,True,True
84-96mo,1,be,maam,1.0,0.0,True,True
84-96mo,1,be,machen,1.0,0.0,True,True
84-96mo,1,be,machine,1.0,0.0,True,True
84-96mo,1,be,magnet,3.0,0.0,True,True
84-96mo,1,be,maid,1.0,0.0,True,True
84-96mo,1,be,mal,48.0,0.0,True,True
84-96mo,1,be,malerei,1.0,0.0,True,True
84-96mo,1,be,mama,1.0,0.0,True,True
84-96mo,1,be,man,21.0,1.0,True,True
84-96mo,1,be,mana,1.0,0.0,True,True
84-96mo,1,be,mane,1.0,0.0,True,True
84-96mo,1,be,mann,1.0,0.0,True,True
84-96mo,1,be,many,3.0,2.0,True,True
84-96mo,1,be,marco,1.0,0.0,True,True
84-96mo,1,be,mark,0.0,6.0,True,True
84-96mo,1,be,marker,1.0,0.0,True,True
84-96mo,1,be,marshmallow,0.0,1.0,True,True
84-96mo,1,be,marvel,1.0,0.0,True,True
84-96mo,1,be,mary,3.0,0.0,True,True
84-96mo,1,be,mask,2.0,0.0,True,True
84-96mo,1,be,material,1.0,0.0,True,True
84-96mo,1,be,math,1.0,1.0,True,True
84-96mo,1,be,matter,29.0,0.0,True,True
84-96mo,1,be,mayflower,1.0,0.0,True,True
84-96mo,1,be,meal,1.0,1.0,True,True
84-96mo,1,be,meat,0.0,1.0,True,True
84-96mo,1,be,meatball,2.0,0.0,True,True
84-96mo,1,be,medicine,1.0,0.0,True,True
84-96mo,1,be,mehrere,1.0,0.0,True,True
84-96mo,1,be,meine,1.0,0.0,True,True
84-96mo,1,be,meinst,3.0,0.0,True,True
84-96mo,1,be,meisten,1.0,0.0,True,True
84-96mo,1,be,mer,1.0,0.0,True,True
84-96mo,1,be,mess,0.0,1.0,True,True
84-96mo,1,be,mich,1.0,0.0,True,True
84-96mo,1,be,michelle,1.0,0.0,True,True
84-96mo,1,be,microphone,4.0,0.0,True,True
84-96mo,1,be,mike,1.0,1.0,True,True
84-96mo,1,be,milk,1.0,0.0,True,True
84-96mo,1,be,milk+bottle,1.0,0.0,True,True
84-96mo,1,be,mind,2.0,0.0,True,True
84-96mo,1,be,mine,6.0,0.0,True,True
84-96mo,1,be,mir,2.0,0.0,True,True
84-96mo,1,be,mister_mom,1.0,0.0,True,True
84-96mo,1,be,mister_t,1.0,0.0,True,True
84-96mo,1,be,mister_tickle,2.0,0.0,True,True
84-96mo,1,be,mit,7.0,0.0,True,True
84-96mo,1,be,mm,1.0,0.0,True,True
84-96mo,1,be,modeling,1.0,0.0,True,True
84-96mo,1,be,mom,8.0,0.0,True,True
84-96mo,1,be,mommy,3.0,1.0,True,True
84-96mo,1,be,mommy'has,1.0,0.0,True,True
84-96mo,1,be,mommyhas,0.0,1.0,True,True
84-96mo,1,be,monday,1.0,0.0,True,True
84-96mo,1,be,monster,1.0,0.0,True,True
84-96mo,1,be,moon,2.0,2.0,True,True
84-96mo,1,be,more,4.0,6.0,True,True
84-96mo,1,be,morning,1.0,0.0,True,True
84-96mo,1,be,most,1.0,0.0,True,True
84-96mo,1,be,mother,2.0,1.0,True,True
84-96mo,1,be,motorcycle,1.0,0.0,True,True
84-96mo,1,be,mouse,1.0,2.0,True,True
84-96mo,1,be,mouth,2.0,0.0,True,True
84-96mo,1,be,movie,12.0,2.0,True,True
84-96mo,1,be,much,0.0,3.0,True,True
84-96mo,1,be,muehsam,1.0,0.0,True,True
84-96mo,1,be,muffin,0.0,1.0,True,True
84-96mo,1,be,music,1.0,0.0,True,True
84-96mo,1,be,muss,2.0,0.0,True,True
84-96mo,1,be,my,1.0,0.0,True,True
84-96mo,1,be,n,1.0,0.0,True,True
84-96mo,1,be,na,1.0,0.0,True,True
84-96mo,1,be,nachdenken,1.0,0.0,True,True
84-96mo,1,be,nachmittag,2.0,0.0,True,True
84-96mo,1,be,name,130.0,3.0,True,True
84-96mo,1,be,nancy_drew,1.0,0.0,True,True
84-96mo,1,be,natalie,1.0,0.0,True,True
84-96mo,1,be,needle,1.0,0.0,True,True
84-96mo,1,be,nehmen,1.0,0.0,True,True
84-96mo,1,be,nein,4.0,0.0,True,True
84-96mo,1,be,neither,0.0,1.0,True,True
84-96mo,1,be,neue,1.0,0.0,True,True
84-96mo,1,be,neunzehnhundertsiebenundneunzig,1.0,0.0,True,True
84-96mo,1,be,ni,2.0,0.0,True,True
84-96mo,1,be,nicht,19.0,0.0,True,True
84-96mo,1,be,nichtklinger,1.0,0.0,True,True
84-96mo,1,be,nie,2.0,0.0,True,True
84-96mo,1,be,night,1.0,0.0,True,True
84-96mo,1,be,nightgown,1.0,0.0,True,True
84-96mo,1,be,nimmt,1.0,0.0,True,True
84-96mo,1,be,no,2.0,0.0,True,True
84-96mo,1,be,nobody,1.0,0.0,True,True
84-96mo,1,be,noch,15.0,0.0,True,True
84-96mo,1,be,nochmal,1.0,0.0,True,True
84-96mo,1,be,noelle,1.0,0.0,True,True
84-96mo,1,be,noise,1.0,0.0,True,True
84-96mo,1,be,nonfiction,1.0,0.0,True,True
84-96mo,1,be,nonna,1.0,0.0,True,True
84-96mo,1,be,nose,2.0,0.0,True,True
84-96mo,1,be,nothing,1.0,7.0,True,True
84-96mo,1,be,nou,1.0,0.0,True,True
84-96mo,1,be,nuffie,1.0,0.0,True,True
84-96mo,1,be,number,4.0,2.0,True,True
84-96mo,1,be,nächste,2.0,0.0,True,True
84-96mo,1,be,nämlich,1.0,0.0,True,True
84-96mo,1,be,o,2.0,0.0,True,True
84-96mo,1,be,oak,1.0,0.0,True,True
84-96mo,1,be,oben,2.0,0.0,True,True
84-96mo,1,be,och,1.0,0.0,True,True
84-96mo,1,be,octopus,0.0,8.0,True,True
84-96mo,1,be,oder,9.0,0.0,True,True
84-96mo,1,be,one,108.0,50.0,True,True
84-96mo,1,be,oop,1.0,0.0,True,True
84-96mo,1,be,opening,0.0,1.0,True,True
84-96mo,1,be,opposite,1.0,0.0,True,True
84-96mo,1,be,orange,1.0,0.0,True,True
84-96mo,1,be,ostrich,1.0,0.0,True,True
84-96mo,1,be,other,1.0,1.0,True,True
84-96mo,1,be,p,6.0,0.0,True,True
84-96mo,1,be,paar,1.0,0.0,True,True
84-96mo,1,be,page,1.0,1.0,True,True
84-96mo,1,be,painting,0.0,1.0,True,True
84-96mo,1,be,pair,0.0,3.0,True,True
84-96mo,1,be,pajama,1.0,0.0,True,True
84-96mo,1,be,paper,6.0,1.0,True,True
84-96mo,1,be,parent,2.0,0.0,True,True
84-96mo,1,be,park,2.0,0.0,True,True
84-96mo,1,be,part,13.0,0.0,True,True
84-96mo,1,be,party,5.0,0.0,True,True
84-96mo,1,be,pass,1.0,0.0,True,True
84-96mo,1,be,pattern,0.0,1.0,True,True
84-96mo,1,be,pau,1.0,0.0,True,True
84-96mo,1,be,peacock,2.0,0.0,True,True
84-96mo,1,be,pear,0.0,1.0,True,True
84-96mo,1,be,pen,1.0,0.0,True,True
84-96mo,1,be,pencil,5.0,0.0,True,True
84-96mo,1,be,people,17.0,0.0,True,True
84-96mo,1,be,pepper,0.0,1.0,True,True
84-96mo,1,be,pepperoni,1.0,0.0,True,True
84-96mo,1,be,period,2.0,2.0,True,True
84-96mo,1,be,person,2.0,12.0,True,True
84-96mo,1,be,peter,19.0,0.0,True,True
84-96mo,1,be,picture,6.0,4.0,True,True
84-96mo,1,be,piece,7.0,1.0,True,True
84-96mo,1,be,pig,1.0,1.0,True,True
84-96mo,1,be,piggy,1.0,0.0,True,True
84-96mo,1,be,pin,1.0,0.0,True,True
84-96mo,1,be,place,3.0,0.0,True,True
84-96mo,1,be,plan,2.0,0.0,True,True
84-96mo,1,be,plane,0.0,1.0,True,True
84-96mo,1,be,plant,1.0,0.0,True,True
84-96mo,1,be,plant+eater,1.0,0.0,True,True
84-96mo,1,be,plastic,1.0,0.0,True,True
84-96mo,1,be,platz,1.0,0.0,True,True
84-96mo,1,be,play,1.0,0.0,True,True
84-96mo,1,be,play+pen,1.0,0.0,True,True
84-96mo,1,be,playground,1.0,0.0,True,True
84-96mo,1,be,plenty,0.0,4.0,True,True
84-96mo,1,be,point,4.0,0.0,True,True
84-96mo,1,be,pokemon,2.0,0.0,True,True
84-96mo,1,be,pond,1.0,0.0,True,True
84-96mo,1,be,popsicle,0.0,1.0,True,True
84-96mo,1,be,pot,1.0,0.0,True,True
84-96mo,1,be,potato,1.0,0.0,True,True
84-96mo,1,be,practice,1.0,0.0,True,True
84-96mo,1,be,prayer,1.0,0.0,True,True
84-96mo,1,be,pressure,0.0,1.0,True,True
84-96mo,1,be,pride,1.0,0.0,True,True
84-96mo,1,be,prize,1.0,0.0,True,True
84-96mo,1,be,problem,6.0,2.0,True,True
84-96mo,1,be,program,7.0,0.0,True,True
84-96mo,1,be,pumuckl,1.0,0.0,True,True
84-96mo,1,be,punisher,1.0,0.0,True,True
84-96mo,1,be,purpose,1.0,2.0,True,True
84-96mo,1,be,question,1.0,0.0,True,True
84-96mo,1,be,r,0.0,1.0,True,True
84-96mo,1,be,radio,1.0,0.0,True,True
84-96mo,1,be,rangierbahnhof,1.0,0.0,True,True
84-96mo,1,be,raus,2.0,0.0,True,True
84-96mo,1,be,rausfinden,1.0,0.0,True,True
84-96mo,1,be,rautan,1.0,0.0,True,True
84-96mo,1,be,reason,1.0,3.0,True,True
84-96mo,1,be,rebecca,1.0,0.0,True,True
84-96mo,1,be,recess,1.0,0.0,True,True
84-96mo,1,be,recorder,2.0,0.0,True,True
84-96mo,1,be,relationship,0.0,1.0,True,True
84-96mo,1,be,reporter,2.0,0.0,True,True
84-96mo,1,be,rest,6.0,0.0,True,True
84-96mo,1,be,restaurant,0.0,2.0,True,True
84-96mo,1,be,rice,1.0,0.0,True,True
84-96mo,1,be,richtig,1.0,0.0,True,True
84-96mo,1,be,ride,2.0,0.0,True,True
84-96mo,1,be,rider,1.0,0.0,True,True
84-96mo,1,be,robert,1.0,0.0,True,True
84-96mo,1,be,rock,0.0,4.0,True,True
84-96mo,1,be,roll,1.0,0.0,True,True
84-96mo,1,be,romanian,1.0,0.0,True,True
84-96mo,1,be,room,3.0,3.0,True,True
84-96mo,1,be,ross,0.0,1.0,True,True
84-96mo,1,be,rossy,0.0,1.0,True,True
84-96mo,1,be,round,1.0,0.0,True,True
84-96mo,1,be,rudy,1.0,0.0,True,True
84-96mo,1,be,rule,0.0,1.0,True,True
84-96mo,1,be,s,5.0,2.0,True,True
84-96mo,1,be,sachen,2.0,0.0,True,True
84-96mo,1,be,sack,3.0,0.0,True,True
84-96mo,1,be,sag,3.0,0.0,True,True
84-96mo,1,be,sagen,3.0,0.0,True,True
84-96mo,1,be,sagst,2.0,0.0,True,True
84-96mo,1,be,saleman,1.0,0.0,True,True
84-96mo,1,be,salt,2.0,0.0,True,True
84-96mo,1,be,samantha,1.0,0.0,True,True
84-96mo,1,be,samstag,2.0,0.0,True,True
84-96mo,1,be,sanctuary,1.0,0.0,True,True
84-96mo,1,be,sand,1.0,0.0,True,True
84-96mo,1,be,sandwich,2.0,0.0,True,True
84-96mo,1,be,sandy,1.0,0.0,True,True
84-96mo,1,be,santa,1.0,0.0,True,True
84-96mo,1,be,sauce,1.0,0.0,True,True
84-96mo,1,be,saw,1.0,0.0,True,True
84-96mo,1,be,say,2.0,0.0,True,True
84-96mo,1,be,saying,1.0,0.0,True,True
84-96mo,1,be,schon,9.0,0.0,True,True
84-96mo,1,be,school,5.0,2.0,True,True
84-96mo,1,be,school+bag,1.0,0.0,True,True
84-96mo,1,be,schreib,1.0,0.0,True,True
84-96mo,1,be,schreiben,5.0,0.0,True,True
84-96mo,1,be,scht,1.0,0.0,True,True
84-96mo,1,be,schwer,1.0,0.0,True,True
84-96mo,1,be,schwimman,1.0,0.0,True,True
84-96mo,1,be,schön,1.0,0.0,True,True
84-96mo,1,be,seamstress,1.0,0.0,True,True
84-96mo,1,be,season,11.0,0.0,True,True
84-96mo,1,be,second,1.0,0.0,True,True
84-96mo,1,be,sehen,7.0,0.0,True,True
84-96mo,1,be,sein,3.0,0.0,True,True
84-96mo,1,be,senam,1.0,0.0,True,True
84-96mo,1,be,sense,0.0,1.0,True,True
84-96mo,1,be,september,1.0,0.0,True,True
84-96mo,1,be,sh,1.0,0.0,True,True
84-96mo,1,be,shaker,0.0,1.0,True,True
84-96mo,1,be,shape,1.0,0.0,True,True
84-96mo,1,be,shark,1.0,0.0,True,True
84-96mo,1,be,she,267.0,42.0,True,True
84-96mo,1,be,shh,2.0,0.0,True,True
84-96mo,1,be,ship,0.0,1.0,True,True
84-96mo,1,be,shoe,1.0,2.0,True,True
84-96mo,1,be,show,11.0,0.0,True,True
84-96mo,1,be,shower,2.0,0.0,True,True
84-96mo,1,be,sicher,2.0,0.0,True,True
84-96mo,1,be,side,1.0,0.0,True,True
84-96mo,1,be,sie,4.0,0.0,True,True
84-96mo,1,be,siebenundsechzig,1.0,0.0,True,True
84-96mo,1,be,siehst,1.0,0.0,True,True
84-96mo,1,be,sign,1.0,0.0,True,True
84-96mo,1,be,silly,0.0,1.0,True,True
84-96mo,1,be,sind,2.0,0.0,True,True
84-96mo,1,be,sis,6.0,0.0,True,True
84-96mo,1,be,siska,1.0,0.0,True,True
84-96mo,1,be,sister,7.0,0.0,True,True
84-96mo,1,be,size,1.0,0.0,True,True
84-96mo,1,be,skill,0.0,1.0,True,True
84-96mo,1,be,skin,1.0,0.0,True,True
84-96mo,1,be,sky,0.0,1.0,True,True
84-96mo,1,be,sleeve,1.0,0.0,True,True
84-96mo,1,be,slim_jim,1.0,0.0,True,True
84-96mo,1,be,sliver,0.0,1.0,True,True
84-96mo,1,be,slug,0.0,2.0,True,True
84-96mo,1,be,smide,0.0,1.0,True,True
84-96mo,1,be,smile,1.0,0.0,True,True
84-96mo,1,be,smith,1.0,0.0,True,True
84-96mo,1,be,smooch,1.0,0.0,True,True
84-96mo,1,be,snoopy,1.0,0.0,True,True
84-96mo,1,be,snow,0.0,2.0,True,True
84-96mo,1,be,snuffleupageus,1.0,0.0,True,True
84-96mo,1,be,snuffleupagus,1.0,0.0,True,True
84-96mo,1,be,so_that,1.0,0.0,True,True
84-96mo,1,be,soap,0.0,1.0,True,True
84-96mo,1,be,socket,0.0,1.0,True,True
84-96mo,1,be,sofa,1.0,0.0,True,True
84-96mo,1,be,solange,1.0,0.0,True,True
84-96mo,1,be,somalia,1.0,0.0,True,True
84-96mo,1,be,some,11.0,4.0,True,True
84-96mo,1,be,someone,2.0,1.0,True,True
84-96mo,1,be,something,2.0,6.0,True,True
84-96mo,1,be,song,3.0,0.0,True,True
84-96mo,1,be,sonic,1.0,0.0,True,True
84-96mo,1,be,sonst,3.0,0.0,True,True
84-96mo,1,be,sound,6.0,0.0,True,True
84-96mo,1,be,soup,2.0,0.0,True,True
84-96mo,1,be,sow,1.0,0.0,True,True
84-96mo,1,be,spa,1.0,0.0,True,True
84-96mo,1,be,spanish,1.0,0.0,True,True
84-96mo,1,be,spanking,1.0,0.0,True,True
84-96mo,1,be,spirit,1.0,0.0,True,True
84-96mo,1,be,sponge,1.0,0.0,True,True
84-96mo,1,be,spongebob,1.0,0.0,True,True
84-96mo,1,be,spoon,2.0,0.0,True,True
84-96mo,1,be,sport,1.0,1.0,True,True
84-96mo,1,be,sposta,2.0,0.0,True,True
84-96mo,1,be,sprühen,1.0,0.0,True,True
84-96mo,1,be,später,1.0,0.0,True,True
84-96mo,1,be,square,1.0,0.0,True,True
84-96mo,1,be,squarepants,1.0,0.0,True,True
84-96mo,1,be,squirrel,1.0,0.0,True,True
84-96mo,1,be,ss,1.0,0.0,True,True
84-96mo,1,be,stacy,1.0,0.0,True,True
84-96mo,1,be,star,1.0,0.0,True,True
84-96mo,1,be,statement,1.0,0.0,True,True
84-96mo,1,be,station,1.0,0.0,True,True
84-96mo,1,be,steak,1.0,0.0,True,True
84-96mo,1,be,steht,2.0,0.0,True,True
84-96mo,1,be,stein,3.0,0.0,True,True
84-96mo,1,be,stetson,1.0,0.0,True,True
84-96mo,1,be,stick,1.0,0.0,True,True
84-96mo,1,be,stift,1.0,0.0,True,True
84-96mo,1,be,stomach,1.0,0.0,True,True
84-96mo,1,be,stop,1.0,2.0,True,True
84-96mo,1,be,story,8.0,0.0,True,True
84-96mo,1,be,strand,1.0,0.0,True,True
84-96mo,1,be,street,2.0,1.0,True,True
84-96mo,1,be,streichen,1.0,0.0,True,True
84-96mo,1,be,string,1.0,0.0,True,True
84-96mo,1,be,stuff,6.0,3.0,True,True
84-96mo,1,be,stuffing,3.0,0.0,True,True
84-96mo,1,be,subject,12.0,0.0,True,True
84-96mo,1,be,sugar,0.0,1.0,True,True
84-96mo,1,be,suggestion,0.0,2.0,True,True
84-96mo,1,be,suit,1.0,0.0,True,True
84-96mo,1,be,summer,1.0,0.0,True,True
84-96mo,1,be,sun,3.0,1.0,True,True
84-96mo,1,be,sunday,1.0,0.0,True,True
84-96mo,1,be,super_mark,1.0,0.0,True,True
84-96mo,1,be,superheroe,0.0,1.0,True,True
84-96mo,1,be,supper,1.0,0.0,True,True
84-96mo,1,be,sweet,1.0,0.0,True,True
84-96mo,1,be,swiper,1.0,0.0,True,True
84-96mo,1,be,sämtliche,1.0,0.0,True,True
84-96mo,1,be,t,4.0,3.0,True,True
84-96mo,1,be,table,4.0,1.0,True,True
84-96mo,1,be,taco,1.0,0.0,True,True
84-96mo,1,be,tag,1.0,0.0,True,True
84-96mo,1,be,tank,1.0,0.0,True,True
84-96mo,1,be,tanker,1.0,0.0,True,True
84-96mo,1,be,tante,1.0,0.0,True,True
84-96mo,1,be,tanya,1.0,0.0,True,True
84-96mo,1,be,tape,1.0,1.0,True,True
84-96mo,1,be,tauschen,1.0,0.0,True,True
84-96mo,1,be,taylor,1.0,0.0,True,True
84-96mo,1,be,tea,1.0,0.0,True,True
84-96mo,1,be,teacher,4.0,1.0,True,True
84-96mo,1,be,ten,1.0,0.0,True,True
84-96mo,1,be,tenth,1.0,0.0,True,True
84-96mo,1,be,thanksgiving,1.0,0.0,True,True
84-96mo,1,be,that,2923.0,66.0,True,True
84-96mo,1,be,the,4.0,0.0,True,True
84-96mo,1,be,these,97.0,0.0,True,True
84-96mo,1,be,they,418.0,37.0,True,True
84-96mo,1,be,thing,110.0,9.0,True,True
84-96mo,1,be,thing'll,1.0,0.0,True,True
84-96mo,1,be,things'll,1.0,0.0,True,True
84-96mo,1,be,third,1.0,0.0,True,True
84-96mo,1,be,this,681.0,109.0,True,True
84-96mo,1,be,those,78.0,0.0,True,True
84-96mo,1,be,three,2.0,0.0,True,True
84-96mo,1,be,throat,1.0,0.0,True,True
84-96mo,1,be,thursday,1.0,0.0,True,True
84-96mo,1,be,tickle,1.0,0.0,True,True
84-96mo,1,be,tiger,60.0,0.0,True,True
84-96mo,1,be,tim,3.0,0.0,True,True
84-96mo,1,be,time,4.0,2.0,True,True
84-96mo,1,be,timer,0.0,1.0,True,True
84-96mo,1,be,tiny,0.0,1.0,True,True
84-96mo,1,be,tip,1.0,0.0,True,True
84-96mo,1,be,tire,1.0,0.0,True,True
84-96mo,1,be,title,2.0,0.0,True,True
84-96mo,1,be,tja,1.0,0.0,True,True
84-96mo,1,be,today,7.0,0.0,True,True
84-96mo,1,be,toilet+tag,1.0,0.0,True,True
84-96mo,1,be,toll,2.0,0.0,True,True
84-96mo,1,be,tom,2.0,0.0,True,True
84-96mo,1,be,tommy,1.0,0.0,True,True
84-96mo,1,be,tomorrow,2.0,0.0,True,True
84-96mo,1,be,ton,1.0,0.0,True,True
84-96mo,1,be,tony,17.0,0.0,True,True
84-96mo,1,be,tooth,1.0,0.0,True,True
84-96mo,1,be,tour,1.0,0.0,True,True
84-96mo,1,be,towel,1.0,0.0,True,True
84-96mo,1,be,toy,14.0,0.0,True,True
84-96mo,1,be,track,0.0,1.0,True,True
84-96mo,1,be,tractor,2.0,0.0,True,True
84-96mo,1,be,train,1.0,0.0,True,True
84-96mo,1,be,travis,1.0,0.0,True,True
84-96mo,1,be,tree,3.0,0.0,True,True
84-96mo,1,be,trete,1.0,0.0,True,True
84-96mo,1,be,trip,1.0,0.0,True,True
84-96mo,1,be,trottelige,1.0,0.0,True,True
84-96mo,1,be,truck,1.0,0.0,True,True
84-96mo,1,be,turn,1.0,0.0,True,True
84-96mo,1,be,turtle,18.0,0.0,True,True
84-96mo,1,be,tut,1.0,0.0,True,True
84-96mo,1,be,tv,1.0,0.0,True,True
84-96mo,1,be,two,6.0,52.0,True,True
84-96mo,1,be,type,0.0,2.0,True,True
84-96mo,1,be,u,2.0,0.0,True,True
84-96mo,1,be,uhhuh,1.0,0.0,True,True
84-96mo,1,be,um_gottes_willen,1.0,0.0,True,True
84-96mo,1,be,und,60.0,0.0,True,True
84-96mo,1,be,uniform,1.0,0.0,True,True
84-96mo,1,be,us,1.0,0.0,True,True
84-96mo,1,be,useta,4.0,2.0,True,True
84-96mo,1,be,v,1.0,0.0,True,True
84-96mo,1,be,van_nich,1.0,0.0,True,True
84-96mo,1,be,vas,1.0,0.0,True,True
84-96mo,1,be,vegetable,1.0,0.0,True,True
84-96mo,1,be,verkäufer,1.0,0.0,True,True
84-96mo,1,be,verschiebt,1.0,0.0,True,True
84-96mo,1,be,versuchen,3.0,0.0,True,True
84-96mo,1,be,video,1.0,0.0,True,True
84-96mo,1,be,vielleicht,3.0,0.0,True,True
84-96mo,1,be,view,0.0,1.0,True,True
84-96mo,1,be,vis,2.0,0.0,True,True
84-96mo,1,be,voice,1.0,0.0,True,True
84-96mo,1,be,vowel,0.0,2.0,True,True
84-96mo,1,be,w,1.0,0.0,True,True
84-96mo,1,be,waar,2.0,0.0,True,True
84-96mo,1,be,waarom,1.0,0.0,True,True
84-96mo,1,be,wait,0.0,1.0,True,True
84-96mo,1,be,wall,1.0,0.0,True,True
84-96mo,1,be,wanna,2.0,0.0,True,True
84-96mo,1,be,war,2.0,0.0,True,True
84-96mo,1,be,warrior,0.0,1.0,True,True
84-96mo,1,be,wart,2.0,0.0,True,True
84-96mo,1,be,warze,1.0,0.0,True,True
84-96mo,1,be,washer,1.0,0.0,True,True
84-96mo,1,be,wat,1.0,0.0,True,True
84-96mo,1,be,water,6.0,3.0,True,True
84-96mo,1,be,waterfall,1.0,0.0,True,True
84-96mo,1,be,wave,1.0,0.0,True,True
84-96mo,1,be,way,2.0,5.0,True,True
84-96mo,1,be,we,96.0,21.0,True,True
84-96mo,1,be,weather,2.0,0.0,True,True
84-96mo,1,be,weiste,1.0,0.0,True,True
84-96mo,1,be,weit,1.0,0.0,True,True
84-96mo,1,be,weiter,1.0,0.0,True,True
84-96mo,1,be,weiß,5.0,0.0,True,True
84-96mo,1,be,weißt,4.0,0.0,True,True
84-96mo,1,be,weißte,3.0,0.0,True,True
84-96mo,1,be,wer,2.0,0.0,True,True
84-96mo,1,be,wha,1.0,0.0,True,True
84-96mo,1,be,what,497.0,8.0,True,True
84-96mo,1,be,which,23.0,3.0,True,True
84-96mo,1,be,who,246.0,1.0,True,True
84-96mo,1,be,whoop,1.0,0.0,True,True
84-96mo,1,be,whose,2.0,0.0,True,True
84-96mo,1,be,wie,11.0,0.0,True,True
84-96mo,1,be,wieder,4.0,0.0,True,True
84-96mo,1,be,will,2.0,0.0,True,True
84-96mo,1,be,willst,1.0,0.0,True,True
84-96mo,1,be,window,3.0,0.0,True,True
84-96mo,1,be,wir,9.0,0.0,True,True
84-96mo,1,be,wirklich,1.0,0.0,True,True
84-96mo,1,be,wish,4.0,0.0,True,True
84-96mo,1,be,wissen,2.0,0.0,True,True
84-96mo,1,be,witch,1.0,0.0,True,True
84-96mo,1,be,wohnt,1.0,0.0,True,True
84-96mo,1,be,wollen,1.0,0.0,True,True
84-96mo,1,be,wollt,1.0,0.0,True,True
84-96mo,1,be,woman,2.0,1.0,True,True
84-96mo,1,be,word,49.0,12.0,True,True
84-96mo,1,be,work,2.0,0.0,True,True
84-96mo,1,be,workman,2.0,0.0,True,True
84-96mo,1,be,world,1.0,0.0,True,True
84-96mo,1,be,wort,3.0,0.0,True,True
84-96mo,1,be,writing,1.0,0.0,True,True
84-96mo,1,be,wunderschön,1.0,0.0,True,True
84-96mo,1,be,www,1.0,0.0,True,True
84-96mo,1,be,wörterbuch,1.0,0.0,True,True
84-96mo,1,be,wüssten,1.0,0.0,True,True
