collection,corpus,transcript,original_transcript_id,status,unique_matching_utterances,runner_up_matches,total_matching_utterances,original_target_child,original_age_months,original_n_utterances,chat_target_child,chat_age_months,original_id_used_by_multiple_current_transcripts,original_age_raw,original_metadata_join,current_age_raw,current_age_status,parse_status,current_metadata_join,current_age_months,original_age_usable,current_age_usable,age_combination,absolute_age_difference_months,age_conflict_gt_0_1_month
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4743NA.cha,10715,high_confidence_text_match,12,1,14,4743NA7,7.00014374011787,60,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4801RB.cha,10716,high_confidence_text_match,25,0,25,4801RB7,7.00014374011787,64,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4802JP.cha,10721,high_confidence_text_match,73,0,73,4802JP7,7.00014374011787,190,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4997LM.cha,10728,high_confidence_text_match,50,0,50,4997LM7,7.00014374011787,182,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5013LA.cha,10729,high_confidence_text_match,36,0,36,5013LA7,7.00014374011787,138,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5066WT.cha,10731,high_confidence_text_match,8,0,8,5066WT7,7.00014374011787,45,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5111CG.cha,10733,high_confidence_text_match,39,1,40,5111CG7,7.00014374011787,159,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5118PM.cha,10734,high_confidence_text_match,10,0,10,5118PM7,7.00014374011787,62,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5193HB.cha,10735,high_confidence_text_match,16,0,16,5193HB7,7.00014374011787,100,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5224EZS.cha,10737,high_confidence_text_match,25,0,25,5224EZS7,7.00014374011787,128,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5244SE.cha,10740,high_confidence_text_match,27,1,28,5244SE7,7.00014374011787,126,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5346GG.cha,10742,high_confidence_text_match,31,0,31,5346GG7,7.00014374011787,130,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5550VS.cha,10751,high_confidence_text_match,51,0,51,5550VS7,7.00014374011787,201,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5561AC.cha,10753,high_confidence_text_match,23,0,23,5561AC7,7.00014374011787,78,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5563DB.cha,10752,high_confidence_text_match,39,0,39,5563DB7,7.00014374011787,162,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5573IH.cha,10756,high_confidence_text_match,17,0,17,5573IH7,7.00014374011787,145,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5593SH.cha,10757,high_confidence_text_match,15,0,15,5593SH7,7.00014374011787,52,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5630WS.cha,10762,high_confidence_text_match,76,0,76,5630WS7,7.00014374011787,247,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5707RT.cha,10763,high_confidence_text_match,23,0,23,5707RT7,7.00014374011787,98,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5794ES.cha,10766,high_confidence_text_match,52,0,52,5794ES7,7.00014374011787,255,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5837JK.cha,10769,high_confidence_text_match,11,0,11,5837JK7,7.00014374011787,60,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/5936SR.cha,10776,high_confidence_text_match,14,0,14,5936SR7,7.00014374011787,69,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/6047JC.cha,10781,high_confidence_text_match,16,0,16,6047JC7,7.00014374011787,56,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/6206MP.cha,10786,high_confidence_text_match,19,0,19,6206MP7,7.00014374011787,87,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/6453HS.cha,10789,high_confidence_text_match,38,0,38,6453HS7,7.00014374011787,150,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/6454MB.cha,10788,high_confidence_text_match,26,0,26,6454MB7,7.00014374011787,81,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/6818AP.cha,10797,high_confidence_text_match,52,0,52,6818AP7,7.00014374011787,263,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/7075MB.cha,10807,high_confidence_text_match,42,0,42,7075MB7,7.00014374011787,125,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/7252PD.cha,10814,high_confidence_text_match,11,0,11,7252PD7,7.00014374011787,32,,,True,7.00014374011787,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4273WC.cha,10823,high_confidence_text_match,34,1,35,4273WC10,10.0002053430255,79,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4629AB.cha,10830,high_confidence_text_match,31,0,31,4629AB10,10.0002053430255,98,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4743NA.cha,10835,high_confidence_text_match,31,0,31,4743NA10,10.0002053430255,132,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4802JP.cha,10841,high_confidence_text_match,9,0,9,4802JP10,10.0002053430255,47,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4814BS.cha,10843,high_confidence_text_match,38,0,38,4814BS10,10.0002053430255,98,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4866AC.cha,10845,high_confidence_text_match,19,0,19,4866AC10,10.0002053430255,62,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/4903LS.cha,10847,high_confidence_text_match,48,0,48,4903LS10,10.0002053430255,124,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5066WT.cha,10854,high_confidence_text_match,8,0,8,5066WT10,10.0002053430255,67,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5118PM.cha,10856,high_confidence_text_match,18,0,18,5118PM10,10.0002053430255,103,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5244SE.cha,10862,high_confidence_text_match,15,0,15,5244SE10,10.0002053430255,54,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5449NG.cha,10868,high_confidence_text_match,14,0,14,5449NG10,10.0002053430255,75,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5593SH.cha,10879,high_confidence_text_match,16,0,16,5593SH10,10.0002053430255,63,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5694MC.cha,10884,high_confidence_text_match,14,0,14,5694MC10,10.0002053430255,63,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5837JK.cha,10892,high_confidence_text_match,16,0,16,5837JK10,10.0002053430255,61,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/5949DL.cha,10901,high_confidence_text_match,55,0,55,5949DL10,10.0002053430255,184,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/6757JC.cha,10917,high_confidence_text_match,27,0,27,6757JC10,10.0002053430255,123,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/7183TB.cha,10935,high_confidence_text_match,6,0,6,7183TB10,10.0002053430255,49,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/10/7419EB.cha,10939,high_confidence_text_match,24,0,24,7419EB10,10.0002053430255,120,,,True,10.0002053430255,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/11/4650KS.cha,10952,high_confidence_text_match,24,0,24,4650KS11,11.0002258773281,87,,,True,11.0002258773281,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/11/4664AM.cha,10953,high_confidence_text_match,8,1,9,4664AM11,11.0002258773281,133,,,True,11.0002258773281,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/11/4687NH.cha,10954,high_confidence_text_match,24,0,24,4687NH11,11.0002258773281,105,,,True,11.0002258773281,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/11/4743NA.cha,10960,high_confidence_text_match,24,0,24,4743NA11,11.0002258773281,126,,,True,11.0002258773281,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewmanRatner,NewmanRatner/Interviews/11/4801RB.cha,10962,high_confidence_text_match,22,0,22,4801RB11,11.0002258773281,59,,,True,11.0002258773281,both,,missing_target,parsed,both,,True,False,original_usable_current_missing,,False
